,file,class,method,Predicted_Values,Predicted_Index,wmc,loc,maxNestedBlocksQty,Predicted_Metrics,Euclidean_dist
268,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
269,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
270,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
271,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\croatian\OneToOneHVTest.java,hr.fer.zemris.test.croatian.OneToOneHVTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
272,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\AbstractDataSetLoader.java,hr.fer.zemris.gui.nnet.AbstractDataSetLoader,loadInputImages/1[java.nio.file.Path],none,1557,5,21,3,[ 5. 21.  3.],[0.]
273,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\AbstractDataSetLoader.java,hr.fer.zemris.gui.nnet.AbstractDataSetLoader,"getDataSetRow/2[hr.fer.zemris.learn.InputImage,hr.fer.zemris.image.ICharacterMapper]",none,34,2,10,1,[ 2. 10.  1.],[0.]
274,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\AbstractDataSetLoader.java,hr.fer.zemris.gui.nnet.AbstractDataSetLoader,"AbstractDataSetLoader/2[hr.fer.zemris.gui.console.JConsole,boolean]",none,1,1,4,0,[1. 4. 0.],[0.]
275,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\INetTaskListener.java,hr.fer.zemris.gui.nnet.INetTaskListener,learningStopped/1[hr.fer.zemris.gui.nnet.LearningNetTask],none,78,1,1,0,[1. 2. 0.],[1.]
276,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestLearn.java,hr.fer.zemris.test.TestLearn,"testNeuralNetwork/2[hr.fer.zemris.test.NeuralNetwork,hr.fer.zemris.test.DataSet]",none,8,2,9,1,[2. 9. 1.],[0.]
277,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestLearn.java,hr.fer.zemris.test.TestLearn,main/1[java.lang.String[]],none,18,1,16,0,[ 1. 16.  0.],[0.]
278,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
279,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
280,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,"testNeuralNet/3[hr.fer.zemris.test.english.NeuralNetwork,hr.fer.zemris.test.english.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
281,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.english.DataSet,hr.fer.zemris.test.english.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
282,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
283,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,"learnNeuralNet/2[hr.fer.zemris.test.english.DataSet,hr.fer.zemris.test.english.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
284,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
285,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneDiagonalCrossTest.java,hr.fer.zemris.test.english.EnglishOneToOneDiagonalCrossTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
286,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestPaint.java,hr.fer.zemris.test.TestPaint$Anonymous2,paintComponent/1[java.awt.Graphics],none,34,2,10,1,[ 2. 10.  1.],[0.]
287,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\BP.java,hr.fer.zemris.test.BP,BP/0,none,1,1,4,0,[1. 4. 0.],[0.]
288,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\BP.java,hr.fer.zemris.test.BP,updateNetworkWeights/1[double[]],none,19,2,8,1,[2. 8. 1.],[0.]
289,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestPaint.java,hr.fer.zemris.test.TestPaint$Anonymous1,windowClosing/1[java.awt.event.WindowEvent],none,0,1,3,0,[1. 3. 0.],[0.]
290,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleUnifromFilter.java,hr.fer.zemris.filters.GrayscaleUnifromFilter,getName/0,none,0,1,3,0,[1. 3. 0.],[0.]
291,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleUnifromFilter.java,hr.fer.zemris.filters.GrayscaleUnifromFilter,"getGray/3[int,int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
292,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleUnifromFilter.java,hr.fer.zemris.filters.GrayscaleUnifromFilter,toString/0,none,0,1,3,0,[1. 3. 0.],[0.]
293,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\DBP.java,hr.fer.zemris.test.DBP,updateNetworkWeights/1[double[]],none,0,1,3,0,[1. 3. 0.],[0.]
294,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestPaint.java,hr.fer.zemris.test.TestPaint,TestPaint/0,none,925,1,25,0,[ 1. 25.  0.],[0.]
295,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\TestPaint.java,hr.fer.zemris.test.TestPaint,main/1[java.lang.String[]],none,42,1,7,1,[2. 7. 1.],[1.]
296,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\OCRTabbedPane.java,hr.fer.zemris.gui.OCRTabbedPane,OCRTabbedPane/0,none,211,1,12,0,[ 1. 12.  0.],[0.]
297,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\OCRTabbedPane.java,hr.fer.zemris.gui.OCRTabbedPane,makeTextPanel/1[java.lang.String],none,4,1,8,0,[1. 8. 0.],[0.]
298,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\CroatianDataSetLoader.java,hr.fer.zemris.gui.nnet.CroatianDataSetLoader,loadDataSet/1[java.nio.file.Path],none,239,3,13,2,[ 3. 13.  2.],[0.]
299,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\CroatianDataSetLoader.java,hr.fer.zemris.gui.nnet.CroatianDataSetLoader,"CroatianDataSetLoader/2[hr.fer.zemris.gui.console.JConsole,boolean]",none,0,1,3,0,[1. 3. 0.],[0.]
300,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\nnet\CroatianDataSetLoader.java,hr.fer.zemris.gui.nnet.CroatianDataSetLoader,toString/0,none,19,2,8,1,[2. 8. 1.],[0.]
301,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
302,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
303,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
304,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
305,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
306,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
307,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
308,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneHorizontalTest.java,hr.fer.zemris.test.english.EnglishOneToOneHorizontalTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
309,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleBT601Filter.java,hr.fer.zemris.filters.GrayscaleBT601Filter,getName/0,none,0,1,3,0,[1. 3. 0.],[0.]
310,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleBT601Filter.java,hr.fer.zemris.filters.GrayscaleBT601Filter,"getGray/3[int,int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
311,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\GrayscaleBT601Filter.java,hr.fer.zemris.filters.GrayscaleBT601Filter,toString/0,none,0,1,3,0,[1. 3. 0.],[0.]
312,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\UniqueEnglishLetterMapper.java,hr.fer.zemris.image.UniqueEnglishLetterMapper,mapLetter/1[java.lang.Character],critical,216,54,86,1,[40. 90.  4.],[14.86606875]
313,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,19,2,8,1,[2. 8. 1.],[0.]
314,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
315,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
316,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
317,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
318,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
319,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
320,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\english\EnglishOneToOneMatrixTest.java,hr.fer.zemris.test.english.EnglishOneToOneMatrixTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
321,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
322,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,"testNeuralNet/3[hr.fer.zemris.learn.NeuralNetwork,hr.fer.zemris.learn.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
323,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
324,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,42,2,7,1,[2. 7. 1.],[0.]
325,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
326,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.learn.DataSet,hr.fer.zemris.learn.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
327,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\OneToOneHorizontalTest_SmallTest.java,hr.fer.zemris.test.smallTest.OneToOneHorizontalTest_SmallTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
328,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\OtsuBinarize.java,hr.fer.zemris.filters.OtsuBinarize,histogram/1[java.awt.image.BufferedImage],none,273,4,15,2,[ 4. 15.  2.],[0.]
329,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\OtsuBinarize.java,hr.fer.zemris.filters.OtsuBinarize,applyFilter/1[java.awt.image.BufferedImage],none,2189,4,21,3,[ 4. 21.  3.],[0.]
330,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\OtsuBinarize.java,hr.fer.zemris.filters.OtsuBinarize,"threshold/2[int[],int]",none,1339,6,23,2,[ 6. 23.  2.],[0.]
331,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ThinningFilter.java,hr.fer.zemris.filters.ThinningFilter,applyFilter/1[java.awt.image.BufferedImage],none,1,1,4,0,[1. 4. 0.],[0.]
332,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ThinningFilter.java,hr.fer.zemris.filters.ThinningFilter,getName/0,none,0,1,3,0,[1. 3. 0.],[0.]
333,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\filters\ThinningFilter.java,hr.fer.zemris.filters.ThinningFilter,toString/0,none,0,1,3,0,[1. 3. 0.],[0.]
334,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,"isOutputSame/2[double[],double[]]",none,1589,8,23,2,[ 7. 23.  2.],[1.]
335,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,"isVectorSame/2[double[],double[]]",none,2290,6,11,2,[ 6. 11.  2.],[0.]
336,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,"learnNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",none,379,1,11,0,[ 1. 11.  0.],[0.]
337,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,"testNeuralNet/3[hr.fer.zemris.test.smallTest.NeuralNetwork,hr.fer.zemris.test.smallTest.DataSet,java.lang.String]",none,1724,6,26,5,[ 6. 25.  5.],[1.]
338,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,loadInputImages/1[java.lang.String],none,166,3,19,2,[ 3. 19.  2.],[0.]
339,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,"testLearnedNeuralNet/2[hr.fer.zemris.test.smallTest.DataSet,hr.fer.zemris.test.smallTest.DataSet]",none,15,1,5,0,[1. 5. 0.],[0.]
340,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,main/1[java.lang.String[]],none,34,2,10,1,[ 2. 10.  1.],[0.]
341,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\test\smallTest\EnglishOneToOneDiagonalCrossTest_SmallTest.java,hr.fer.zemris.test.smallTest.EnglishOneToOneDiagonalCrossTest_SmallTest,loadDataSet/1[java.lang.String],none,239,3,13,2,[ 3. 13.  2.],[0.]
342,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\DiagonalCrossFeatureVector.java,hr.fer.zemris.learn.DiagonalCrossFeatureVector$Tuple,"Tuple/2[int,int]",none,1,1,4,0,[1. 4. 0.],[0.]
343,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\NetLearnTab.java,hr.fer.zemris.gui.tabs.NetLearnTab$Anonymous1,run/0,none,13,1,6,0,[1. 6. 0.],[0.]
344,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\console\JConsole.java,hr.fer.zemris.gui.console.JConsole$Anonymous1,run/0,none,0,1,3,0,[1. 3. 0.],[0.]
345,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagesProcessorTab.java,hr.fer.zemris.gui.tabs.ImagesProcessorTab,didSelectChooseDestination/0,none,387,3,18,1,[ 3. 18.  1.],[0.]
346,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagesProcessorTab.java,hr.fer.zemris.gui.tabs.ImagesProcessorTab,didSelectProcess/0,none,330,2,11,2,[ 2. 11.  2.],[0.]
347,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagesProcessorTab.java,hr.fer.zemris.gui.tabs.ImagesProcessorTab,ImagesProcessorTab/0,none,13,1,6,0,[1. 6. 0.],[0.]
348,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagesProcessorTab.java,hr.fer.zemris.gui.tabs.ImagesProcessorTab,initGUI/0,minor,1330,1,33,1,[ 1. 33.  0.],[1.]
349,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\gui\tabs\ImagesProcessorTab.java,hr.fer.zemris.gui.tabs.ImagesProcessorTab,didSelectChooseSource/0,none,82,4,24,2,[ 4. 24.  2.],[0.]
350,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\BinaryImageException.java,hr.fer.zemris.image.BinaryImageException,"BinaryImageException/2[java.lang.String,java.lang.Throwable]",none,0,1,3,0,[1. 3. 0.],[0.]
351,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\BinaryImageException.java,hr.fer.zemris.image.BinaryImageException,BinaryImageException/1[java.lang.Throwable],none,0,1,3,0,[1. 3. 0.],[0.]
352,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\BinaryImageException.java,hr.fer.zemris.image.BinaryImageException,BinaryImageException/0,none,0,1,3,0,[1. 3. 0.],[0.]
353,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\BinaryImageException.java,hr.fer.zemris.image.BinaryImageException,BinaryImageException/1[java.lang.String],none,0,1,3,0,[1. 3. 0.],[0.]
354,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\image\LetterMapper.java,hr.fer.zemris.image.LetterMapper,mapLetter/1[java.lang.Character],none,78,1,2,0,[1. 2. 0.],[0.]
355,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\HorizontalFetureVector.java,hr.fer.zemris.learn.HorizontalFetureVector,"HorizontalFetureVector/2[int,int]",none,0,1,3,0,[1. 3. 0.],[0.]
356,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\HorizontalFetureVector.java,hr.fer.zemris.learn.HorizontalFetureVector,"HorizontalFetureVector/2[double[],double[]]",none,0,1,3,0,[1. 3. 0.],[0.]
357,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\HorizontalFetureVector.java,hr.fer.zemris.learn.HorizontalFetureVector,"HorizontalFetureVector/2[java.util.List<java.lang.Double>,java.util.List<java.lang.Double>]",none,0,1,3,0,[1. 3. 0.],[0.]
358,D:\Masters\OOD\Object-Oriented-Design-Project\final-thesis-master\Project\src\main\java\hr\fer\zemris\learn\HorizontalFetureVector.java,hr.fer.zemris.learn.HorizontalFetureVector,calculateVectors/0,none,579,8,25,4,[ 9. 25.  4.],[1.]
